task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
215	a3/f2aed6	1770365	get_depth (44)	COMPLETED	0	2025-12-25 10:30:56.754	5.9s	0ms	96.9%	1.5 MB	7.1 MB	7.9 MB	1.6 KB
240	78/a56fec	1770376	call_sv_dup (47)	COMPLETED	0	2025-12-25 10:30:56.758	5.9s	2s	98.8%	32.5 MB	44.4 MB	4.7 MB	15.7 KB
115	89/92b29d	1770493	call_sv_del (23)	COMPLETED	0	2025-12-25 10:30:56.786	5.9s	2s	98.9%	32.6 MB	1.7 GB	4.5 MB	14.4 KB
299	53/2be1af	1766333	call_snvs2 (55)	COMPLETED	0	2025-12-25 10:30:52.685	10.1s	1s	596.3%	19.4 MB	1.7 GB	4.1 MB	379.2 KB
288	06/9af23d	1774564	call_snvs1 (63)	COMPLETED	0	2025-12-25 10:30:57.835	5.9s	1s	402.8%	20.3 MB	1.7 GB	4.1 MB	394.6 KB
366	8c/b5d8f4	1775979	analyse_3 (NA10847.wgs)	COMPLETED	0	2025-12-25 10:31:01.502	2.2s	0ms	28.7%	1.5 MB	7.4 MB	68.9 KB	2.1 KB
367	5e/e75dca	1777248	analyse_1 (NA18524.wgs)	COMPLETED	0	2025-12-25 10:31:02.737	1.3s	1s	35.4%	1.5 MB	7.4 MB	48.2 KB	1.4 KB
368	8e/63ec73	1777273	analyse_1 (NA18980.wgs)	COMPLETED	0	2025-12-25 10:31:02.742	1.5s	1s	41.8%	1.5 MB	7.4 MB	48.2 KB	1.4 KB
4	cb/cdaf27	1777128	call_snvs2 (1)	COMPLETED	0	2025-12-25 10:31:02.682	2.8s	1s	621.0%	1 MB	7.9 MB	3.4 MB	278.7 KB
118	1e/157718	1777131	get_depth (23)	COMPLETED	0	2025-12-25 10:31:02.690	2.8s	1s	101.8%	1.5 MB	7.1 MB	8.6 MB	1.6 KB
2	f2/9c81c5	1777138	get_depth (1)	COMPLETED	0	2025-12-25 10:31:02.698	2.7s	1s	101.6%	1.5 MB	7.1 MB	8.7 MB	1.6 KB
269	c1/49e77e	1777178	call_snvs1 (55)	COMPLETED	0	2025-12-25 10:31:02.718	3.4s	2s	461.2%	20.4 MB	1.7 GB	4.1 MB	382.6 KB
124	dc/2e7f5e	1777151	call_sv_dup (24)	COMPLETED	0	2025-12-25 10:31:02.704	7.7s	2s	100.0%	32.5 MB	44.2 MB	4.3 MB	15.6 KB
261	24/86fb35	1777469	call_snvs2 (48)	COMPLETED	0	2025-12-25 10:31:02.782	7.6s	1s	392.2%	1.1 MB	7.9 MB	4 MB	347.3 KB
189	71/a688e5	1777164	call_sv_dup (39)	COMPLETED	0	2025-12-25 10:31:02.711	8.6s	3s	98.6%	32.1 MB	44.3 MB	4.6 MB	15.8 KB
302	1b/6d8bb3	1777198	call_sv_del (63)	COMPLETED	0	2025-12-25 10:31:02.724	8.6s	2s	100.7%	32.8 MB	44.9 MB	4.9 MB	14.4 KB
179	2d/b127ca	1777222	call_sv_del (37)	COMPLETED	0	2025-12-25 10:31:02.730	8.6s	3s	99.7%	32.7 MB	44.9 MB	4.9 MB	14.4 KB
201	eb/ff4eaa	1780921	call_snvs1 (40)	COMPLETED	0	2025-12-25 10:31:03.752	7.5s	0ms	401.9%	1.2 MB	8 MB	3.4 MB	269.8 KB
370	d7/304267	1784632	format_snvs (4)	COMPLETED	0	2025-12-25 10:31:06.090	5.3s	0ms	38.4%	1.5 MB	7.4 MB	271.1 KB	132.4 KB
369	04/3ccaf1	1783795	format_snvs (3)	COMPLETED	0	2025-12-25 10:31:05.475	6s	0ms	48.9%	1.5 MB	7.4 MB	197.7 KB	87.3 KB
325	4d/a69835	1783768	get_depth (70)	COMPLETED	0	2025-12-25 10:31:05.458	6.9s	1s	97.8%	1.5 MB	7.1 MB	10.6 MB	1.6 KB
205	be/fe9167	1783779	get_depth (42)	COMPLETED	0	2025-12-25 10:31:05.467	6.9s	1s	98.2%	1.5 MB	7.1 MB	9.1 MB	1.6 KB
218	ab/9bb0d1	1784628	call_snvs1 (44)	COMPLETED	0	2025-12-25 10:31:06.081	6.4s	1s	570.2%	1 MB	7.9 MB	3 MB	228.5 KB
108	dd/31e418	1783760	call_snvs2 (23)	COMPLETED	0	2025-12-25 10:31:05.450	7.1s	1s	629.8%	1 MB	7.9 MB	3.8 MB	322.6 KB
284	a3/e653d2	1784792	call_snvs2 (54)	COMPLETED	0	2025-12-25 10:31:10.432	3.1s	1s	370.9%	1.1 MB	7.9 MB	4 MB	363.6 KB
373	17/21a96b	1788041	save_vcfs (NA10851.wgs)	COMPLETED	0	2025-12-25 10:31:11.459	2.2s	0ms	171.9%	0	0	49.3 KB	12.6 KB
375	f3/d43577	1788206	save_vcfs (NA19122.wgs)	COMPLETED	0	2025-12-25 10:31:11.473	2.2s	0ms	105.8%	0	0	47.8 KB	9.6 KB
371	91/0cd53e	1787312	analyse_1 (NA10854.wgs)	COMPLETED	0	2025-12-25 10:31:11.333	2.6s	0ms	45.9%	1.5 MB	7.4 MB	48.2 KB	1.4 KB
374	1b/a6e1f0	1788048	get_core_var (NA10851.wgs)	COMPLETED	0	2025-12-25 10:31:11.466	3.8s	0ms	38.5%	1.5 MB	7.4 MB	162.9 KB	73.4 KB
376	b1/f2f5cc	1788259	get_core_var (NA19122.wgs)	COMPLETED	0	2025-12-25 10:31:11.478	3.9s	0ms	27.5%	1.5 MB	7.4 MB	150.7 KB	65.1 KB
262	91/4d863e	1789303	get_depth (59)	COMPLETED	0	2025-12-25 10:31:12.405	2.9s	1s	100.8%	1.5 MB	7.1 MB	7.9 MB	1.6 KB
372	46/3d4628	1787331	analyse_1 (NA12717.wgs)	COMPLETED	0	2025-12-25 10:31:11.338	4.1s	0ms	28.0%	1.5 MB	7.4 MB	48.2 KB	1.4 KB
157	c7/016711	1784790	call_sv_dup (32)	COMPLETED	0	2025-12-25 10:31:10.425	6.7s	2s	99.6%	32.8 MB	44.7 MB	4.7 MB	15.8 KB
181	9a/a9c6d9	1787272	call_snvs1 (37)	COMPLETED	0	2025-12-25 10:31:11.320	5.8s	1s	372.5%	1.9 MB	7.9 MB	4.1 MB	349.7 KB
164	26/590780	1789301	get_depth (34)	COMPLETED	0	2025-12-25 10:31:12.397	4.7s	1s	97.9%	1.5 MB	7.1 MB	9.1 MB	1.6 KB
208	30/95f2da	1789485	call_snvs1 (42)	COMPLETED	0	2025-12-25 10:31:12.487	4.6s	1s	330.6%	1.2 MB	8 MB	4 MB	340.4 KB
340	60/11675f	1787255	call_sv_dup (67)	COMPLETED	0	2025-12-25 10:31:11.302	5.9s	2s	97.3%	32.5 MB	44.4 MB	4.3 MB	15.6 KB
137	5c/202cd5	1787258	call_sv_del (28)	COMPLETED	0	2025-12-25 10:31:11.309	5.9s	2s	98.0%	32.3 MB	44.2 MB	4.3 MB	14.4 KB
222	ce/c20996	1789537	call_snvs2 (43)	COMPLETED	0	2025-12-25 10:31:12.524	4.7s	1s	387.8%	1.1 MB	7.9 MB	3.7 MB	356.3 KB
217	27/0c92d0	1787282	call_sv_del (45)	COMPLETED	0	2025-12-25 10:31:11.326	9.1s	2s	99.1%	32.6 MB	44.9 MB	4.6 MB	14.4 KB
196	20/b35589	1795246	get_depth (39)	COMPLETED	0	2025-12-25 10:31:15.445	5.9s	1s	92.0%	1.5 MB	7.1 MB	8.8 MB	1.6 KB
377	57/e4a2b7	1795252	analyse_3 (NA10851.wgs)	COMPLETED	0	2025-12-25 10:31:15.453	5.9s	0ms	33.5%	1.5 MB	7.4 MB	73.5 KB	2.6 KB
378	6e/041529	1795258	analyse_3 (NA19122.wgs)	COMPLETED	0	2025-12-25 10:31:15.460	5.9s	0ms	53.9%	1.5 MB	7.4 MB	66.5 KB	1.7 KB
210	10/6ece34	1792496	call_snvs2 (41)	COMPLETED	0	2025-12-25 10:31:13.592	7.8s	1s	419.9%	1.2 MB	8 MB	3.8 MB	376.7 KB
379	43/ebf3e9	1796727	analyse_1 (NA18966.wgs)	COMPLETED	0	2025-12-25 10:31:17.245	4.2s	0ms	17.7%	1.5 MB	7.4 MB	48.2 KB	1.4 KB
69	ff/fe85e6	1796540	get_depth (12)	COMPLETED	0	2025-12-25 10:31:17.144	4.3s	1s	98.5%	1.5 MB	7.1 MB	9 MB	1.6 KB
122	0c/69bce6	1796546	call_snvs1 (26)	COMPLETED	0	2025-12-25 10:31:17.151	4.6s	1s	601.4%	1 MB	7.9 MB	3.3 MB	261.4 KB
105	6a/f12219	1796554	call_snvs1 (21)	COMPLETED	0	2025-12-25 10:31:17.157	5.4s	1s	553.6%	1.1 MB	7.9 MB	3.7 MB	299.2 KB
380	ed/db78eb	1797422	analyse_1 (NA12156.wgs)	COMPLETED	0	2025-12-25 10:31:20.420	2.1s	0ms	35.8%	1.5 MB	7.4 MB	48.2 KB	1.4 KB
346	e8/12e115	1797028	call_snvs2 (69)	COMPLETED	0	2025-12-25 10:31:17.536	5s	1s	566.1%	1 MB	7.9 MB	4.1 MB	347.5 KB
235	34/b04d82	1800645	get_depth (51)	COMPLETED	0	2025-12-25 10:31:21.391	2.2s	1s	94.3%	1.5 MB	7.1 MB	9.6 MB	1.6 KB
175	c6/f1612d	1796691	call_sv_dup (36)	COMPLETED	0	2025-12-25 10:31:17.230	6.4s	2s	100.9%	32.6 MB	44.3 MB	4.8 MB	15.7 KB
10	91/0d806b	1800838	get_depth (2)	COMPLETED	0	2025-12-25 10:31:21.434	2.2s	1s	96.6%	1.5 MB	7.1 MB	9.7 MB	1.6 KB
145	01/6e6aa2	1796530	call_sv_dup (29)	COMPLETED	0	2025-12-25 10:31:17.136	8s	2s	99.6%	33 MB	45.2 MB	4.4 MB	15.7 KB
247	93/0c6d40	1796712	call_sv_del (53)	COMPLETED	0	2025-12-25 10:31:17.237	7.9s	3s	99.9%	32.5 MB	44.7 MB	5.1 MB	14.4 KB
121	71/f5c946	1800794	call_snvs2 (26)	COMPLETED	0	2025-12-25 10:31:21.403	3.7s	1s	449.0%	1 MB	7.9 MB	3.3 MB	253.3 KB
244	59/b2aabc	1797420	call_sv_del (51)	COMPLETED	0	2025-12-25 10:31:20.412	4.8s	2s	98.0%	32.5 MB	44.2 MB	5 MB	14.4 KB
273	b4/e2a9a5	1801882	call_snvs1 (57)	COMPLETED	0	2025-12-25 10:31:21.722	3.5s	1s	355.1%	1.2 MB	8 MB	4 MB	347.1 KB
381	36/75a250	1803216	format_snvs (5)	COMPLETED	0	2025-12-25 10:31:22.524	2.9s	0ms	55.8%	1.7 MB	7.4 MB	224.1 KB	106.6 KB
292	d0/966198	1803214	call_snvs1 (67)	COMPLETED	0	2025-12-25 10:31:22.517	4.1s	1s	700.3%	1 MB	7.9 MB	3.3 MB	292.2 KB
26	49/3bf88f	1803332	call_snvs2 (6)	COMPLETED	0	2025-12-25 10:31:22.578	4.1s	1s	650.4%	1.1 MB	7.9 MB	4 MB	331.2 KB
272	17/2fdb4f	1805478	get_depth (61)	COMPLETED	0	2025-12-25 10:31:23.688	3s	0ms	99.9%	1.7 MB	7.1 MB	9 MB	1.6 KB
383	ac/b41dcf	1807957	format_snvs (6)	COMPLETED	0	2025-12-25 10:31:25.171	1.5s	0ms	41.2%	1.5 MB	7.4 MB	231 KB	109.5 KB
382	d8/645bec	1807949	analyse_1 (NA07056.wgs)	COMPLETED	0	2025-12-25 10:31:25.165	1.8s	0ms	31.4%	1.5 MB	7.4 MB	48.2 KB	1.4 KB
384	12/b29e34	1808140	analyse_1 (NA07029.wgs)	COMPLETED	0	2025-12-25 10:31:25.241	5.1s	0ms	38.9%	1.5 MB	7.4 MB	48.2 KB	1.5 KB
14	f3/a8fe1a	1807737	call_sv_del (3)	COMPLETED	0	2025-12-25 10:31:25.149	5.3s	2s	99.8%	31.9 MB	43.9 MB	3.9 MB	14.4 KB
283	a1/105d6a	1807938	call_snvs2 (53)	COMPLETED	0	2025-12-25 10:31:25.158	5.3s	1s	587.5%	1 MB	7.9 MB	4.1 MB	334.3 KB
238	8b/06c4d2	1808094	call_sv_del (49)	COMPLETED	0	2025-12-25 10:31:25.225	5.2s	3s	99.1%	32.9 MB	44.9 MB	4.9 MB	14.5 KB
62	31/2bc352	1808115	call_snvs1 (12)	COMPLETED	0	2025-12-25 10:31:25.233	5.2s	1s	556.7%	21.3 MB	1.7 GB	4.1 MB	396.2 KB
322	54/506216	1805356	get_depth (69)	COMPLETED	0	2025-12-25 10:31:23.605	6.9s	0ms	97.1%	1.7 MB	7.1 MB	9.6 MB	1.6 KB
56	f4/efe897	1805470	call_sv_dup (12)	COMPLETED	0	2025-12-25 10:31:23.682	6.8s	2s	99.3%	33.1 MB	45.2 MB	5 MB	15.8 KB
319	04/d00072	1807730	call_sv_dup (56)	COMPLETED	0	2025-12-25 10:31:25.139	5.4s	3s	99.1%	32.8 MB	44.9 MB	4.7 MB	15.7 KB
387	7a/6b2fec	1811725	save_vcfs (NA18992.wgs)	COMPLETED	0	2025-12-25 10:31:26.670	4.9s	0ms	122.3%	0	0	48.3 KB	10.6 KB
386	4c/475f93	1810771	get_core_var (NA19789.wgs)	COMPLETED	0	2025-12-25 10:31:26.405	5.2s	0ms	44.7%	1.5 MB	7.4 MB	152.7 KB	66.4 KB
385	f9/6390f0	1810779	save_vcfs (NA19789.wgs)	COMPLETED	0	2025-12-25 10:31:26.411	5.2s	0ms	136.8%	0	0	48.1 KB	10.2 KB
241	1c/57a762	1813510	call_sv_del (50)	COMPLETED	0	2025-12-25 10:31:30.424	5.1s	2s	102.4%	32.6 MB	44.6 MB	4.4 MB	14.4 KB
212	48/f81cbf	1813512	call_sv_del (44)	COMPLETED	0	2025-12-25 10:31:30.433	5.2s	2s	101.8%	32.3 MB	44.2 MB	4.2 MB	14.4 KB
168	fe/aefd16	1813546	call_snvs1 (35)	COMPLETED	0	2025-12-25 10:31:30.441	5.1s	1s	506.3%	1.2 MB	8 MB	4 MB	341.8 KB
38	96/7b4dc1	1813561	call_snvs2 (8)	COMPLETED	0	2025-12-25 10:31:30.447	5.1s	1s	482.3%	1.8 MB	8 MB	4.2 MB	396.2 KB
389	01/6db9fe	1813573	analyse_1 (NA18959.wgs)	COMPLETED	0	2025-12-25 10:31:30.455	5.2s	0ms	59.6%	1.5 MB	7.4 MB	48.2 KB	1.4 KB
390	74/9061ef	1813585	format_snvs (7)	COMPLETED	0	2025-12-25 10:31:30.461	5.2s	0ms	64.2%	1.7 MB	7.7 MB	236.1 KB	113.7 KB
391	b5/d992a4	1813611	analyse_1 (NA12006.wgs)	COMPLETED	0	2025-12-25 10:31:30.469	5.2s	0ms	57.7%	1.5 MB	7.4 MB	48.2 KB	1.5 KB
141	cd/1b4143	1813830	get_depth (29)	COMPLETED	0	2025-12-25 10:31:30.518	5.1s	0ms	95.9%	1.7 MB	7.1 MB	7.7 MB	1.6 KB
149	88/e4630a	1813915	call_sv_dup (30)	COMPLETED	0	2025-12-25 10:31:30.532	5.1s	2s	99.3%	32.9 MB	1.7 GB	5.1 MB	15.8 KB
248	c9/4bf196	1811710	call_snvs1 (49)	COMPLETED	0	2025-12-25 10:31:26.658	9s	1s	634.0%	1 MB	7.9 MB	4.1 MB	369.3 KB
320	ce/606dc6	1811712	get_depth (68)	COMPLETED	0	2025-12-25 10:31:26.662	9s	1s	107.1%	1.5 MB	7.1 MB	8 MB	1.6 KB
339	5b/57b2aa	1811714	call_snvs2 (63)	COMPLETED	0	2025-12-25 10:31:26.666	9s	1s	559.1%	1.1 MB	7.9 MB	4.1 MB	384.8 KB
388	e2/6d2b65	1811731	get_core_var (NA18992.wgs)	COMPLETED	0	2025-12-25 10:31:26.673	9s	0ms	40.1%	1.5 MB	7.4 MB	153.3 KB	66.6 KB
326	a0/680e6f	1813862	call_sv_dup (58)	COMPLETED	0	2025-12-25 10:31:30.525	5.2s	2s	99.4%	33.3 MB	45.3 MB	5 MB	15.7 KB
392	ae/82361c	1820080	analyse_3 (NA19789.wgs)	COMPLETED	0	2025-12-25 10:31:32.626	4.1s	0ms	36.0%	1.5 MB	7.4 MB	67.8 KB	2.1 KB
394	e6/f24cf3	1821269	analyse_1 (NA18942.wgs)	COMPLETED	0	2025-12-25 10:31:35.694	1.1s	0ms	43.3%	1.5 MB	7.4 MB	48.2 KB	1.4 KB
393	e4/77b106	1821296	analyse_1 (HG00276.wgs)	COMPLETED	0	2025-12-25 10:31:35.699	1.3s	0ms	54.0%	1.5 MB	7.4 MB	48.2 KB	1.5 KB
75	f0/550b59	1821167	get_depth (14)	COMPLETED	0	2025-12-25 10:31:35.668	4.7s	1s	108.5%	1.5 MB	7.1 MB	9.9 MB	1.6 KB
395	7d/7f5168	1821320	save_vcfs (NA07056.wgs)	COMPLETED	0	2025-12-25 10:31:35.703	4.7s	0ms	135.2%	0	0	48.5 KB	10.9 KB
397	23/a4b53f	1821377	format_snvs (8)	COMPLETED	0	2025-12-25 10:31:35.711	4.7s	0ms	40.2%	1.7 MB	7.4 MB	266.4 KB	130 KB
398	70/4964d6	1821418	analyse_3 (NA18992.wgs)	COMPLETED	0	2025-12-25 10:31:35.716	4.8s	0ms	48.8%	1.7 MB	7.4 MB	68.6 KB	2.2 KB
191	8e/a11516	1821136	call_sv_del (40)	COMPLETED	0	2025-12-25 10:31:35.644	5.1s	3s	101.4%	33.1 MB	955.9 MB	4.1 MB	14.5 KB
226	49/41d5b3	1821138	call_sv_dup (44)	COMPLETED	0	2025-12-25 10:31:35.652	5.1s	2s	100.7%	32.3 MB	44.2 MB	4.2 MB	15.7 KB
110	35/189c25	1821154	get_depth (21)	COMPLETED	0	2025-12-25 10:31:35.663	5.1s	0ms	100.3%	1.7 MB	7.1 MB	8.6 MB	1.6 KB
39	29/ecd471	1821179	call_snvs1 (8)	COMPLETED	0	2025-12-25 10:31:35.674	5.1s	2s	590.0%	1 MB	7.9 MB	4.2 MB	406.8 KB
98	bd/78e227	1821192	call_snvs2 (22)	COMPLETED	0	2025-12-25 10:31:35.679	5.1s	1s	325.6%	1.2 MB	8 MB	3.6 MB	285.5 KB
109	f2/b2a666	1821211	call_snvs1 (23)	COMPLETED	0	2025-12-25 10:31:35.684	5.1s	2s	520.2%	1.1 MB	7.9 MB	3.8 MB	332.2 KB
153	8e/bfb5c9	1821237	call_snvs2 (29)	COMPLETED	0	2025-12-25 10:31:35.689	5.1s	1s	632.2%	1 MB	7.9 MB	3.8 MB	307.5 KB
263	2d/81dbb7	1821145	call_sv_del (55)	COMPLETED	0	2025-12-25 10:31:35.657	9.7s	2s	99.1%	32.6 MB	44.2 MB	4.9 MB	14.4 KB
396	34/2da7b9	1821353	get_core_var (NA07056.wgs)	COMPLETED	0	2025-12-25 10:31:35.707	9.7s	0ms	36.1%	1.5 MB	7.4 MB	159.1 KB	71.4 KB
329	29/75a4f0	1821802	call_sv_dup (61)	COMPLETED	0	2025-12-25 10:31:35.769	14.6s	2s	98.2%	33.1 MB	44.9 MB	4.9 MB	15.8 KB
21	8b/b813eb	1829071	get_depth (4)	COMPLETED	0	2025-12-25 10:31:40.525	10.9s	1s	91.5%	1.5 MB	7.1 MB	8 MB	1.6 KB
400	01/f5f6e7	1829251	save_vcfs (NA10854.wgs)	COMPLETED	0	2025-12-25 10:31:40.804	10.6s	0ms	94.8%	0	0	49.1 KB	12.1 KB
401	1c/f6ae2f	1829278	analyse_1 (NA18855.wgs)	COMPLETED	0	2025-12-25 10:31:40.810	10.6s	0ms	32.1%	1.5 MB	7.4 MB	48.3 KB	1.5 KB
404	5a/f47f31	1829968	analyse_1 (NA10851.wgs)	COMPLETED	0	2025-12-25 10:31:45.431	6s	0ms	33.6%	1.5 MB	7.4 MB	48.2 KB	1.4 KB
405	21/ba2b4a	1829971	analyse_3 (NA07056.wgs)	COMPLETED	0	2025-12-25 10:31:45.438	10s	0ms	42.3%	1.5 MB	7.4 MB	69.9 KB	2.2 KB
107	d4/cacb4b	1829175	call_snvs1 (22)	COMPLETED	0	2025-12-25 10:31:40.780	17.8s	1s	431.5%	1 MB	7.9 MB	3.6 MB	291.8 KB
99	d8/640207	1829966	call_sv_del (20)	COMPLETED	0	2025-12-25 10:31:45.423	13.1s	3s	99.4%	33.1 MB	45.1 MB	5.3 MB	14.4 KB
259	d8/a382a7	1830292	call_sv_dup (49)	COMPLETED	0	2025-12-25 10:31:50.425	8.1s	2s	98.5%	32.9 MB	44.9 MB	4.9 MB	15.7 KB
236	d5/3eeaa4	1835629	get_depth (52)	COMPLETED	0	2025-12-25 10:31:51.406	7.2s	1s	88.8%	1.5 MB	7.1 MB	8.4 MB	1.6 KB
245	f0/8e032e	1829142	call_sv_del (52)	COMPLETED	0	2025-12-25 10:31:40.753	17.9s	2s	99.5%	32.5 MB	44.1 MB	4.3 MB	14.5 KB
7	96/df1883	1829146	call_sv_dup (2)	COMPLETED	0	2025-12-25 10:31:40.761	17.9s	3s	99.5%	33.3 MB	45.3 MB	5.3 MB	15.7 KB
24	e2/a8b024	1829152	call_snvs1 (5)	COMPLETED	0	2025-12-25 10:31:40.768	17.9s	1s	494.2%	1 MB	7.9 MB	3.7 MB	332.4 KB
260	8f/fee403	1829161	call_snvs2 (47)	COMPLETED	0	2025-12-25 10:31:40.774	17.9s	1s	595.7%	1.2 MB	8 MB	4 MB	338.9 KB
58	5e/ccfcfe	1829189	call_snvs2 (13)	COMPLETED	0	2025-12-25 10:31:40.787	17.9s	1s	546.7%	1 MB	7.9 MB	3.9 MB	305 KB
280	74/600a51	1829208	get_depth (62)	COMPLETED	0	2025-12-25 10:31:40.793	17.9s	1s	102.5%	1.5 MB	7.1 MB	9.1 MB	1.6 KB
399	3e/d0c438	1829232	get_core_var (NA10854.wgs)	COMPLETED	0	2025-12-25 10:31:40.799	17.9s	0ms	52.2%	1.5 MB	7.4 MB	162.3 KB	73.2 KB
402	ee/1a63ab	1829422	format_snvs (9)	COMPLETED	0	2025-12-25 10:31:40.845	17.8s	0ms	42.7%	1.5 MB	7.4 MB	223.4 KB	107 KB
403	e8/6f6b1d	1829446	format_snvs (10)	COMPLETED	0	2025-12-25 10:31:40.852	17.8s	0ms	49.3%	1.5 MB	7.4 MB	232.6 KB	111.3 KB
410	b5/7c6490	1837673	save_vcfs (NA18617.wgs)	COMPLETED	0	2025-12-25 10:31:58.730	1s	0ms	133.3%	0	0	48.2 KB	10.4 KB
407	28/ca8c36	1837277	analyse_1 (NA12003.wgs)	COMPLETED	0	2025-12-25 10:31:58.601	1.3s	0ms	21.6%	1.5 MB	7.4 MB	48.2 KB	1.4 KB
409	60/a297ca	1837630	analyse_3 (NA10854.wgs)	COMPLETED	0	2025-12-25 10:31:58.724	1.2s	0ms	67.4%	1.5 MB	7.4 MB	72.6 KB	2.5 KB
408	0b/6462a6	1837585	analyse_1 (NA18509.wgs)	COMPLETED	0	2025-12-25 10:31:58.719	1.7s	1s	40.9%	1.5 MB	7.4 MB	48.2 KB	1.5 KB
412	83/5dc3ef	1837789	save_vcfs (NA18980.wgs)	COMPLETED	0	2025-12-25 10:31:58.745	1.7s	0ms	124.7%	0	0	48.5 KB	10.9 KB
411	74/647eb2	1837712	get_core_var (NA18617.wgs)	COMPLETED	0	2025-12-25 10:31:58.735	6.7s	1s	70.7%	1.5 MB	7.4 MB	153 KB	66.5 KB
413	4d/59c06e	1837749	get_core_var (NA18980.wgs)	COMPLETED	0	2025-12-25 10:31:58.740	6.7s	1s	51.5%	1.5 MB	7.4 MB	154 KB	66.9 KB
214	2f/d27dc4	1837258	call_snvs1 (43)	COMPLETED	0	2025-12-25 10:31:58.575	6.9s	2s	570.0%	2.2 MB	8 MB	3.8 MB	362.9 KB
60	99/ec7266	1837261	call_sv_del (14)	COMPLETED	0	2025-12-25 10:31:58.582	6.9s	3s	100.8%	32.7 MB	44.5 MB	4.9 MB	14.4 KB
37	78/c898bb	1837266	get_depth (7)	COMPLETED	0	2025-12-25 10:31:58.589	6.9s	1s	108.0%	1.7 MB	7.1 MB	9.2 MB	1.6 KB
104	73/4e8a3f	1837268	call_sv_dup (22)	COMPLETED	0	2025-12-25 10:31:58.595	6.9s	2s	100.7%	32.1 MB	43.8 MB	4.3 MB	15.7 KB
25	bd/e08905	1837440	call_sv_del (5)	COMPLETED	0	2025-12-25 10:31:58.674	6.8s	3s	100.7%	32.9 MB	1.2 GB	4.3 MB	14.5 KB
131	f3/b7cc42	1837452	call_sv_dup (26)	COMPLETED	0	2025-12-25 10:31:58.681	6.8s	3s	101.1%	32.5 MB	44.7 MB	4.2 MB	15.6 KB
43	f5/f94da3	1837468	call_snvs1 (9)	COMPLETED	0	2025-12-25 10:31:58.688	6.8s	2s	460.7%	1.2 MB	7.9 MB	4 MB	344.2 KB
197	50/40cc2b	1837477	call_snvs2 (39)	COMPLETED	0	2025-12-25 10:31:58.694	6.8s	1s	502.7%	1 MB	7.9 MB	3.7 MB	295 KB
57	cb/cf8241	1837502	call_snvs2 (12)	COMPLETED	0	2025-12-25 10:31:58.700	6.8s	1s	534.8%	1.2 MB	7.9 MB	4.1 MB	386.9 KB
257	7b/6bc59c	1837529	get_depth (58)	COMPLETED	0	2025-12-25 10:31:58.706	6.8s	1s	104.4%	1.5 MB	7.1 MB	9.3 MB	1.6 KB
406	e0/c23d2a	1837559	format_snvs (11)	COMPLETED	0	2025-12-25 10:31:58.713	6.8s	1s	62.0%	1.5 MB	7.4 MB	250.1 KB	120.9 KB
424	11/12aedd	1845833	save_vcfs (NA19143.wgs)	COMPLETED	0	2025-12-25 10:32:05.617	1s	0ms	58.7%	0	0	48.8 KB	11.6 KB
418	a5/e581cf	1845712	analyse_1 (NA10847.wgs)	COMPLETED	0	2025-12-25 10:32:05.600	1.2s	0ms	42.5%	1.5 MB	7.4 MB	48.2 KB	1.4 KB
419	0e/e7c28e	1845736	analyse_1 (NA19174.wgs)	COMPLETED	0	2025-12-25 10:32:05.604	1.5s	0ms	40.4%	1.5 MB	7.4 MB	48.3 KB	1.5 KB
421	69/117a48	1845797	format_snvs (13)	COMPLETED	0	2025-12-25 10:32:05.612	5.5s	1s	55.7%	1.5 MB	7.4 MB	234 KB	111 KB
423	f8/601e05	1845857	get_core_var (NA19143.wgs)	COMPLETED	0	2025-12-25 10:32:05.621	5.5s	0ms	57.0%	1.5 MB	7.4 MB	156.3 KB	68.4 KB
11	a2/62798e	1845510	call_snvs1 (3)	COMPLETED	0	2025-12-25 10:32:05.521	5.7s	1s	454.0%	1 MB	7.9 MB	3.2 MB	302.5 KB
187	69/cc2104	1845520	call_snvs2 (35)	COMPLETED	0	2025-12-25 10:32:05.545	5.9s	1s	485.6%	1 MB	7.9 MB	4 MB	331.5 KB
86	59/9156ba	1845527	call_snvs2 (19)	COMPLETED	0	2025-12-25 10:32:05.551	6.2s	1s	605.6%	1 MB	7.9 MB	3.9 MB	302 KB
286	4f/e1af12	1845536	call_snvs1 (62)	COMPLETED	0	2025-12-25 10:32:05.556	6.2s	1s	520.1%	1.1 MB	7.9 MB	3.9 MB	341.2 KB
211	3a/8f2a2e	1845547	call_sv_dup (42)	COMPLETED	0	2025-12-25 10:32:05.561	6.2s	3s	100.9%	33.5 MB	45.1 MB	4.7 MB	15.8 KB
334	7e/2dc180	1845560	call_sv_dup (65)	COMPLETED	0	2025-12-25 10:32:05.566	6.2s	2s	101.0%	33.5 MB	1.7 GB	4.8 MB	15.7 KB
242	1d/8cd722	1845575	get_depth (53)	COMPLETED	0	2025-12-25 10:32:05.572	6.2s	1s	105.7%	1.5 MB	7.1 MB	11 MB	1.6 KB
216	7a/d474b0	1845595	get_depth (45)	COMPLETED	0	2025-12-25 10:32:05.577	6.2s	1s	105.8%	1.5 MB	7.1 MB	9.5 MB	1.6 KB
